content_id,content_type,thumbnail_url,title,summary,status,original_title
A0048,애니메이션,https://image.tmdb.org/t/p/w500/gUpjTomq5J4aOpwAOJ3WB76kh5g.jpg,마왕의 딸은 너무 친절해!!,"악의 화신인 마족들을 규합해, 폭력과 권력으로 세계를 침략해 온 마왕 아리만.

하지만 그런 마왕이 어째서인가 갑자기 침략 행위를 일절 멈추고 말았다!

마계 최강인 마왕이 침략을 멈춘 이유... 그것은!

마왕의 딸인 두가 너무 친절하기 때문이었다!

마족으로 태어났지만 두의 친절함은 그 끝을 보일 줄 몰랐다. 그 상냥함은 흉악한 마족도,

흉포한 마물도, 노예인 인간도, 불구대천의 적인 천사마저도 따뜻하게 치유해 버릴 정도.

딸이 이래서는 마왕도 걱정이 되는 나머지 침략을 할 때가 아니었다.

고뇌하는 마왕의 모습을 본 측근 쟈히는 두를 훌륭한 마족으로 만들겠다고 결의했고, 갖가지 시련을

부여하게 되었다. 하지만 그 시련이 더욱더 두의 친절함을 퍼뜨리게 되는 것을 쟈히는 아직 모른다...

그리고 그런 두의 친절함은, 결코 친절하지 않은 이 세계에 작은 파문을 일으켰는데...",방영 종료,魔王の娘は優しすぎる!!
A0049,애니메이션,https://image.tmdb.org/t/p/w500/ue2xTM1hZ7l95lSnThPURxca9NH.jpg,29세 독신 중견 모험가의 일상,"어린 시절을 빈민가에서 보내고, 살아남기 위해 필사적으로 강함을 추구해 온 시노노메 하지메. 지금은 코마이 마을의 전속 모험가로서 유유자적한 나날을 보내고 있었다. 어느 날 받은 퀘스트를 해결하러 던전으로 들어가자, 그곳에는 가장 약한 몬스터인 슬라임에게 먹히고 있는 소녀가 있었다! 소녀의 이름은 리루이. 살아남기 위해 혼자서 던전에 발을 내딛고 있었다. 부모에게 버림받은 데다가 갈 곳마저 없는 그녀를 두고 볼 수 없었던 하지메는, 리루이를 마을로 데려가서 같이 살게 되는데!?",방영 종료,29歳独身中堅冒険者の日常
A0050,애니메이션,https://image.tmdb.org/t/p/w500/1NtBeaAxkIf6naFVZsCdtLxgnKl.jpg,사망 유희로 밥을 먹는다.,"이것은 어느 정신 나간 세계의 이야기. 소녀 '플레이어'들이 도전하는 것은, 죽음이 이웃한 게임. 살아 돌아가면 상금을 얻을 수 있지만, 만전을 다해도 목숨을 잃는 경우가 있다. 이러한 세계에서 살아 나간다. 이 세상엔 그런 사람들이 확실히 존재한다. 플레이어 네임 '유우키'. 직업은 살인 게임의 프로페셔널. 그녀는 오늘도 사망 유희로 밥을 먹는다.",방영 종료,死亡遊戯で飯を食う。
A0051,애니메이션,https://image.tmdb.org/t/p/w500/txrq32MeABrqofK0oZ20m0vWaW4.jpg,다윈 사변,"미국 미주리주의 시골 마을에 사는 소년 찰리는 인간을 능가하는 지능과 침팬지를 능가하는 신체 능력을 겸비한 절반은 인간, 절반은 침팬지인 '휴먼지'다. 15살이 된 찰리는 인간 양부모의 권유로 처음 입학한 학교에서 두뇌는 명석하지만 소통 능력이 부족한 루시를 만난다. 하지만 평화로운 학교생활도 잠시, 특이한 출생 때문에 '동물 해방'을 표방하는 테러 조직 ALA의 표적이 되고 만 찰리는 가족과 루시를 지키기 위해 ALA와의 대결을 택한다. 테러, 차별, 인권, 논란 등 인간이 안고 있는 문제에 인간이 아닌 찰리가 루시와 함께 맞선다.",방영 종료,ダーウィン事変
A0052,애니메이션,https://image.tmdb.org/t/p/w500/qTZi2mXsLUOnM9IEFPhOh0znQUy.jpg,한밤중 하트튠,"고등학교 2학년 아리스 야마부키.

어린 시절, 혼자 잠들기 힘들었던 밤마다 그에게 위로가 되어준 건 라디오 DJ '아폴로'의 목소리였다.

하지만 어느 날, 아무런 예고도 없이 아폴로의 방송은 갑자기 사라져버리고 만다.

그렇게 몇 년의 시간이 흐르고——

아직도 잊지 못한 아폴로에게 꼭 전하고 싶은 말이 생긴 아리스는, 그녀를 찾기 위해 학교 방송부의 문을 두드리게 된다.

거기서 만난 건, 각자의 목소리로 꿈을 이루고 싶어하는 네 명의 소녀들.

아폴로는 과연 누구일까? 그리고 네 소녀의 꿈은 어디로 향하게 될까?",방영 중,真夜中ハートチューン
A0053,애니메이션,https://image.tmdb.org/t/p/w500/hlprcIJFyWVkCNOxU7UySb1ECLe.jpg,"용사 파티에 귀여운 애가 있어서, 고백해봤다.","이세계에 전생한 인간 출신 마족 요키는 마왕의 부하라는 어중간한 포지션에 있으면서, 용사 일행을 쓰러뜨리는 임무를 수행하고 있었다. 이윽고 마왕성에 쳐들어온 용사 파티와 대치한 요키는... '대박, 완전 내 취향이야' 하필이면 용사 파티의 승려인 세실리아에게 첫눈에 반하고 말았다! 진심으로 싸움에 임하는 얼굴도, 몸짓도, 그냥 모든 게 귀엽다! 너무나도 천사 같다! 그리하여 요키는 고백하기로 결심했는데?! 인간과 마족이 자아내는 이세계, 퓨어하면서 약간 중2스러운, 러브 코미디 판타지!",방영 종료,勇者パーティーにかわいい子がいたので、告白してみた。
A0054,애니메이션,https://image.tmdb.org/t/p/w500/rikBBQHmCTOiZ7YoJVkYcKdXgNx.jpg,스파이 패밀리,"사람은 누구나 아무에게도 보여줄 수 없는 자신을 갖고 있다. 세계 각국이 물밑에서 치열하게 정보전을 펼치는 시대. 오스타니아와 웨스탈리스는 십수 년간에 걸쳐 냉전 상태에 있었다. 웨스탈리스의 정보국 대동과 'WISE' 소속의 수완가 스파이인 '황혼' 은 동서 평화를 위협하는 위험인물, 오스타니아의 국가통일당 총재 도노반 데스몬드의 동향을 살피기 위해 어떤 극비 임무를 수행하게 된다. 그 이름은 오퍼레이션 '올빼미'. 임무 내용은 ""일주일 이내에 가족을 만들어, 데스몬드의 아들이 다니는 명문 학교의 친목회에 잠입하라"". '황혼' 은 정신과 의사 로이드 포저로 위장하고 가족을 만들게 된다. 하지만, 그가 만난 딸 아냐는 마음을 읽을 수 있는 초능력자, 아내 요르는 암살자였다! 3명의 이해가 일치하여 서로 정체를 숨기면서 함께 생활하게 되는데. 해프닝 연속인 임시 가족에게, 세계의 평화는 맡겨졌다.",방영 종료,SPY×FAMILY
A0055,애니메이션,https://image.tmdb.org/t/p/w500/7IiScCDhRNFRfJEkziHz7d8Nqz1.jpg,마술사 쿠논은 보인다,"눈이 보이지 않는 소년 쿠논의 목표는 수마술로 새로운 눈을 만드는 것. 마술을 배우기 시작한 지 불과 5개월 만에 교사의 실력을 앞지른 쿠논은 사상 처음의 도전을 하면서도 더욱더 재능을 꽃피운다!

마력으로 주변의 색을 감지하고, 수마술을 응용해서 손난로나 찜질 천을 만들고, 초급 마술만으로 고양이를 재현하기도 한다.

그 기술과 발상은 왕궁 마술사도 혀를 내두를 정도였고 쿠논은 실력을 인정받아 최고의 실력을 가진 마술사의 제자가 되는데!? 호기심으로 세계를 개척하는 천재 소년의 발명 판타지!",방영 종료,魔術師クノンは見えている
A0056,애니메이션,https://image.tmdb.org/t/p/w500/wXK0LfJRwXmn7GY7P5DPrtSUHUR.jpg,용사 파티에서 쫓겨난 다재무능,"더는 '다재무능'이란 말은 못 하게 해 주지!

언젠가 '만능인'이라고 불리는 탐색자가 되어 주겠어!

어느 날...

소속된 '용사 파티'의 리더이자 소꿉친구인 올리버로부터 실력 부족을 이유로 파티에서

추방한다는 말을 듣게 된 오룬 두라. 파티를 위해 검사에서 부여술사로 전직해, 독자적으로  발전시킨 마술로 동료들을 서포트해 온 오룬에게 있어선 도저히 납득할 수 없는 일이었다.

하지만 생사고락을 함께해 왔던 동료로부터도 '다재무능'이라며 바보 취급당했고,

자신을 대신할 후임도 이미 정해졌다고 한다. 실의에 빠진 가운데 용사 파티와 작별을 고한 오룬은

탐색자로서 결의를 새롭게 다졌고, 솔로 활동을 시작했지만...

누락된 기억, 부조리에 맞서는 힘... 새로운 갖가지 만남이 오룬의 운명을 크게 변화시킨다.

소중한 동료를 지키기 위해 궁극의 '다재무능'은 최강의 '만능인'을 목표로 나아간다.

대역전 이세계 왕도 판타지가 개막!",방영 중,勇者パーティを追い出された器用貧乏
A0057,애니메이션,https://image.tmdb.org/t/p/w500/eA471Tq8GMJb6zEwrB5PyICGM51.jpg,고문 아르바이트의 일상,"이곳은 살인이나 고문이 합법화된 세계.

수많은  중에서도 악인만을 대상으로 하는 업계 유수의 선한 기업

「주식회사 스피리터스」. 그곳에서 일하는 4명의 아르바이트생.

자상한 선배 알바생은 뭐든지 잘하고, 누구와도 쉽게 친해지는 에이스, 세로.

모두가 동경하는 고문 업계의 살아 있는 전설, 시우.

그리고 기대받는 신입 알바생.

귀엽고 씩씩한 노력가, 미케.

성실하고 마음 착한 대학생, 휴.

그들은 가족 같은 직장에서 오늘도 태평하고 사이좋게 맡을 일을 해냅니다.

그 밖에도 넝마주이에 청소꾼…… 그리고 설마 살인 청부업자?!

유쾌하고 든든한 전문 업자가 시끌벅적하게 등장.

개성 넘치는 동료들과의 하루하루는 의외로 마음 편안한데.

살짝 다크한 직업 코미디, 시작합니다★",방영 종료,拷問バイトくんの日常
A0058,애니메이션,https://image.tmdb.org/t/p/w500/76VzGj5JENehcjWV4wK0LQKarhv.jpg,북두의 권 권왕군 자코들의 만가,,방영 중,北斗の拳 拳王軍ザコたちの挽歌
A0059,애니메이션,https://image.tmdb.org/t/p/w500/7rZBxt8leGS2fGsnswQIzpxPi5K.jpg,용사형에 처함,"용사란, 이 세상에서 가장 끔찍한 형벌이다. 큰 죄를 저지른 자가 '용사'가 되어 마왕과 싸우는 형벌을 받게 되는 것이다. 싸우다 죽더라도 되살아나며, 죽음조차 허락되지 않는다. 용사형에 처해진 전직 성기사단 단장 자이로 폴바츠는 성격 파탄자들로만 구성된 징벌용사 부대를 이끌고 전장의 최전선을 누비고 있었다. 가혹한 상황 속에서 자이로는 최강의 생체 병기 중 하나인 검의 '여신' 테오리타를 만났다. '적을 섬멸하고 나면, 내게 칭찬을 하고...... 그리고 머리를 쓰다듬으세요' 살아남기 위해, 자신을 함정에 빠뜨린 자에게 복수하기 위해──. '여신'과 계약을 맺은 자이로는 절망적인 세계에서 치열한 투쟁과 음모의 소용돌이 속으로 뛰어들었다.",방영 중,勇者刑に処す 懲罰勇者9004隊刑務記録
A0060,애니메이션,https://image.tmdb.org/t/p/w500/pnn223i9v5kfYku6TbqdSbPePJp.jpg,주술회전,"소년은 싸운다 '올바른 죽음'을 위해  쓰라린 고통, 후회, 치욕. 인간으로부터 흘러나온 부정적인 감정이 저주로 변해 일상에 숨어든다. 저주는 세상에 만연한 재앙의 근원이며, 최악의 경우 인간을 죽음으로 이끈다. 그리고 저주는 저주로밖에 없앨 수 없다.  경이적인 신체능력을 가진 소년 이타도리 유지는 아주 평범한 고등학생이었지만, 어느 날 '저주'에 습격당한 친구를 구하기 위해 특급 주물 '양면 스쿠나의 손가락'을 먹고 영혼에 저주가 깃들게 된다. 저주인 '양면 스쿠나'와 몸을 공유하게 된 이타도리는 최강의 주술사인 고죠 사토루의 안내로 저주에 대항하는 전문 기관인 '도쿄 도립 주술 고등전문학교'에 편입하게 되는데... 저주를 없애기 위해 저주가 된 소년의 돌이킬 수 없는 장렬한 이야기가 움직이기 시작한다.",방영 중,呪術廻戦
A0061,애니메이션,https://image.tmdb.org/t/p/w500/m6Dho6hDCcL5KI8mOQNemZAedFI.jpg,극장판 귀멸의 칼날: 무한성편,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌리기 위해 혈귀를 사냥하는 조직인 《귀살대》에 입대한 카마도 탄지로. 입대 후 동료인 아가츠마 젠이츠, 하시비라 이노스케와 함께 많은 혈귀와 싸우고, 성장하면서 세 사람의 우정과 유대는 깊어진다. 탄지로는 《귀살대》 최고위 검사인 《주》와도 함께 싸웠다. 「무한열차」에서는 염주・렌고쿠 쿄쥬로, 「유곽」에서는 음주・우즈이 텐겐, 「도공 마을」에서는 하주・토키토 무이치로, 연주・칸로지 미츠리와 함께 혈귀를 상대로 격렬한 전투를 벌였다. 그 후 다가올 혈귀와의 결전에 대비해 귀살대원들과 함께 《주》가 주도하는 합동 강화 훈련에 참가해 훈련을 받던 도중 《귀살대》의 본부인 우부야시키 저택에 나타난 키부츠지 무잔. 어르신의 위기에 달려온 《주》들과 탄지로였지만, 무잔의 술수로 의문의 공간으로 떨어지고 말았는데. 탄지로 일행이 떨어진 곳, 그곳은 혈귀의 본거지 《무한성》─ “귀살대”와 “혈귀”의 최종 결전의 포문이 열린다.",개봉,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来
A0062,애니메이션,https://image.tmdb.org/t/p/w500/9SkrxQDka8JAk8tUwb396prUR9J.jpg,강철의 연금술사 BROTHERHOOD,죽은 어머니를 살리기 위해 시도한 금단의 연금술로 인해 신체의 일부와 전부를 빼앗긴 에드워드와 알폰스 형제. 동생 알폰스의 신체를 되찾기 위해 현자의 돌을 찾아나선다. 강철의 연금술사 오리지널판 이후 제작되어 원작 만화를 더욱 충실히 반영한 리메이크 버전이다.,방영 종료,鋼の錬金術師 FULLMETAL ALCHEMIST
A0063,애니메이션,https://image.tmdb.org/t/p/w500/8YKlXBit3PlVTXf9A1ohccCf9lQ.jpg,헌터x헌터,"곤프릭스는 보물섬에 사는 어린 소년이다. 곤은 아버지가 죽었다고 알려준 ‘헌터’ 카이트로부터 가르침을 받았지만, 아버지가 어디에선가 생존하여 최고의 헌터로 목숨을 걸고 미지의 아이템, 숨겨진 보물이나 진본을 찾아 다니고 있다고 생각한다. 곤은 전문 헌터가 되기로 결심하고 섬을 떠난다. 헌터가 되기 위해서는 반드시 헌터시험을 통과해야 되는데, 그 와중에 다른 세 명의 지원자 크라피카, 레오리오, 키르아와 친구가 된다. 곤은 이 어려운 관문을 넘어서 세계 최고의 헌터가 될 수 있을까? 그리고 아버지를 만날 수 있을까?",방영 종료,HUNTER×HUNTER
A0064,애니메이션,https://image.tmdb.org/t/p/w500/mnj30hYDVAbL9BOA0f4HrKubAGF.jpg,장송의 프리렌,"용사 힘멜 일행과 함께 10년에 걸친 모험 끝에 마왕을 물리치고 세계에 평화를 가져온 마법사 프리렌. 천 년을 넘게 사는 엘프인 그녀는 힘멜 일행과 재회를 약속하고 혼자 여행을 떠난다. 그로부터 50년 후 프리렌은 힘멜을 찾아갔지만 50년 전과 달라진 게 없는 그녀에 비해 힘멜은 늙었고 수명이 얼마 남아있지 않았다. 그 후 죽음을 맞이한 힘멜을 보고 지금까지 '인간을 아는' 일을 하지 않았던 것을 후회하고 자신을 반성한 프리렌은 '인간을 알기 위한' 여행을 떠난다. 그 여로에는 다양한 사람들과의 만남, 다양한 사건들이 기다리고 있었는데──.",방영 중,葬送のフリーレン
A0065,애니메이션,https://image.tmdb.org/t/p/w500/9kav2ODiGILqV86XWSUn6g4KQq5.jpg,죠죠의 기묘한 모험,"유서 깊은 죠스타 가문에 얽힌 기묘한 이야기를 아는가. 각기 다른 세상에서 애칭 '죠죠'를 공유하며 살아가는 주인공들. 시간적 공간적 배경은 달라도, 추구하는 가치는 다르지 않다. 악의 세력을 물리치고 정의가 이기는 세상을 만들라.",방영 중,ジョジョの奇妙な冒険
